Feature,real,fake,MeanDecreaseAccuracy,MeanDecreaseGini
harvey,3.890659587829353,3.2771795944640214,4.605453648970889,2.627243782963799
file,3.2896118751096255,2.798804583409053,4.597402520380735,3.3344269212400985
costum,1.717455078014596,4.767285074509612,4.592724363990314,1.4582050474817072
might,3.6577532943845896,2.268746943455843,4.5894275310610455,3.5692766646294323
kati,6.276566698598166,1.058803204891741,4.587615709129991,4.17775058793101
move,5.254085850268039,-0.5880610237386934,4.561989454950345,4.824103890576533
februari,-0.7396277946417888,6.121450951691063,4.541243339467454,2.992439071095918
icon,2.064550483023565,3.814477649444426,4.5204769710867545,4.3863356658821555
live,2.4690576105855424,3.771037209378108,4.51578038995409,9.49234979870566
old,0.7276489004517424,5.17712708924131,4.487159000078623,3.6352403477717585
decis,5.479004975888186,-0.5762066925572291,4.480433085738965,4.250714894878142
offici,2.214608018302576,3.4038726276116393,4.469690730343404,4.346789298349608
base,2.6055739378783875,3.5300808318435313,4.462649397319273,2.6975707428558655
death,1.7947674760842165,4.4042751815869945,4.460651484714279,4.421161729630697
communiti,5.164519285333174,0.6272008602494668,4.458134445682762,2.6673814613133637
princess,2.3878110702908675,3.779051901268262,4.4580682773885405,2.2967222648567835
alreadi,4.67719162187471,-0.6556757254133829,4.4557638102067845,4.2510463956550115
choic,1.5151768465594888,4.462980127245395,4.452422615428955,3.7725309942406593
june,-1.3605262259377298,6.467540567658357,4.452186416267993,4.63366450874492
doesn.t,4.266305935723086,1.1284724604589815,4.445787632369352,2.7035479346472218
entir,4.82452338258207,1.3670379311114698,4.432432386497861,2.7458815049021146
accus,6.574401810257898,-2.319523541241933,4.431076453816581,4.886411346045728
femal,1.2909270206648495,4.465087302765329,4.427610900435613,2.2525986614892037
weeknd,5.210312431188501,0.45749624874447525,4.424774689931151,1.3044066522671562
hear,7.388046704430516,-3.1121898082821513,4.423766347837576,3.64218972001905
focus,5.6204560383126685,-2.6208573575606144,4.420743818330691,3.9798212195732066
howev,5.87193634996696,-3.04580994732932,4.407028165028279,6.830730607332563
thing,4.919423076924719,-0.1341009227081261,4.40540137921993,7.21927985853374
import,4.892826414570799,0.5416741418009621,4.405355345185393,4.618488651834084
part,4.666851719196389,1.8783289212017875,4.403302526180567,5.139831368236043
model,3.0778026352683296,2.7041032225564265,4.403239488575337,3.637946466426994
six,0.5224496200534509,5.095395156618064,4.402846604279761,3.1378314651806942
jen,4.405868365923374,1.3497776653962497,4.390945371872599,2.264712178380655
we.r,1.1184051394911774,5.0224991085520285,4.384518407772487,2.8562168070278697
tribut,0.2949505248531056,4.9026236132296646,4.37809857064915,2.7111862366471162
potenti,4.810030356452388,0.479394824466142,4.376991321574187,2.811186630386755
joy,0.29848498031661347,5.626091389223252,4.375676130896302,3.0827654224906382
statement,3.6635402390125313,2.179494748652663,4.373637378317776,5.293343826289382
kate,2.640821306512087,3.1685814737517415,4.368468768910909,4.49020627073852
pictur,1.9987938361717936,3.919063388505114,4.362891322540163,5.5062327099714645
deliv,2.3832446660206252,3.70043593347124,4.361803128899621,2.9580235575154075
though,5.6571911082058035,-0.7844852865779897,4.357556751416474,4.192351328385912
oh,-1.9629004108596504,5.750835453555952,4.350812745764821,2.560097607190142
men,1.6115908734305044,4.22110057042202,4.327988727514443,2.884490244147526
emot,2.682470122196066,2.783216995396238,4.325201701332136,4.222530284996448
brand,2.728403672643654,3.268320892492455,4.322563860997882,3.421922853398552
joke,0.897473239492032,5.221507318116214,4.317029520853282,4.066669171501857
hit,4.263185850448954,0.7384597057072779,4.310881597610021,4.884758972406434
christma,0.23295660383257316,5.4236815695192835,4.308503190226143,3.0261863489186736
ahead,0.890105516431526,5.091065456930645,4.290122651415209,2.443980504325284
singl,2.1208190145248897,2.9400096657696277,4.289980542869587,3.1767984204301567
line,3.035767242730648,2.8066302879762026,4.284024616843813,3.775718630094691
use,4.1930486197762,1.1977711654430625,4.265124880660468,6.060955841334362
everyth,5.1655973848427035,-0.3092860200625214,4.259177823186444,3.792677833828633
saw,3.0607588791145197,2.402346031408365,4.249484877092943,1.979612014719486
spend,6.734200943330993,-3.1411807283487065,4.248946934957426,3.1807817824366733
rob,5.074687241806841,0.31917254080443824,4.241033342342575,2.537630599778611
walk,3.965688856600132,1.8008903873654387,4.236480889897786,3.9715681567329177
happi,4.814509453120238,-1.030578756438435,4.230992185031732,6.1021183097300415
role,2.5963409206452,3.857627160339027,4.226467453952154,6.557580504158429
actress,4.662877896514306,0.3795966573862916,4.225961693419811,7.368586673669704
entertain,-0.247421224062235,5.26366994724148,4.219203574462758,4.17774978385854
various,2.6763525442285685,3.364155145054758,4.213174264526126,2.4288863037665975
dedic,0.7598504046011261,5.154953166393015,4.213131259319874,2.6534554041587355
garner,4.511197033500243,0.6588938222175157,4.208689585487861,2.2051121109236305
privat,5.54296629215149,-1.933458718380746,4.204689402216652,4.125964167634709
nomin,-1.387718675231668,6.402451800811681,4.20455568985928,2.926818653713532
father,2.686101247549985,2.9344118979484533,4.195843487977843,4.042328654292959
rule,3.464319575636529,2.8299580716297212,4.193994468838404,2.2545155574414393
didn.t,1.477879224795492,4.262212613290566,4.188604996273833,3.399589508406813
much,3.0488885957969374,2.3219736155437074,4.177821578029219,5.386654070081508
stone,3.500717679939961,2.615793688819481,4.167635197349134,2.9439791027526203
spoke,4.039194372946492,1.723287333203643,4.16186269746349,2.8982002332288044
wit,0.726977886475019,4.741168767483686,4.157184303070354,2.864355714353318
wife,1.622864462612907,3.9130626820658394,4.1523552016643395,4.571677987511355
kiss,3.5124818811960328,1.8740257678779224,4.1448992298956595,3.5747881845917995
outfit,-0.23207548554181137,5.577523492581077,4.139907735597608,3.6848913389247095
welcom,3.306129896226767,2.1121936310793425,4.1355752549442455,3.480710917287081
note,1.054162915380206,4.087733592538456,4.135414800929264,3.796138283829857
good,1.2561953989495271,4.284980433302054,4.135008383027326,6.141000254193573
sens,4.056021335589334,1.3882833811835695,4.132339403087326,2.272916720115263
david,1.6374244236027675,3.967120114619129,4.1303215120364,2.931141368084657
perfect,-0.4728895474252643,5.774748220129612,4.11695100473673,3.740662940877426
jame,-0.3674262138526169,5.772621321079777,4.1114704241025235,3.349461703577151
hous,-0.0203266694572388,4.9508505301026355,4.106695149466743,4.256825693735243
via,1.6605584116005003,4.139338471357591,4.106217900423227,3.281002964533219
back,0.7572868314783322,4.491062532738522,4.098538925440179,7.551480512765392
earn,0.7542922453595444,4.116732679609424,4.098035241448522,1.9782391186609551
just,2.5946199490408492,2.2622353010094423,4.094034939127461,10.02025999613234
debut,-0.3153412164154567,5.004016594850335,4.093786207142857,3.9353523443609015
ago,1.7800031902255766,3.5017661735858,4.091213909903636,3.4884522929246047
pic,1.784462143071748,3.325585386900884,4.089662034782415,2.4237779814337532
crazi,2.256234004405416,3.3228541368787017,4.086031256072806,2.094551820298319
abus,3.732963916989544,2.376158770823067,4.08464232049982,2.851812077721187
kevin,1.4461826322728617,4.256529491849871,4.083671664640572,2.5187010278320328
room,0.9107176434532062,4.445638114300862,4.079719142288353,3.119537864754951
leav,0.24824871107734664,4.789174866704039,4.076670515715591,4.541624483785907
husband,3.485703797558226,1.649488156805195,4.073706665898028,4.664765499153288
movi,2.687119673381446,3.0278318647804183,4.0730711960923385,5.624734556794386
write,3.545449042477447,1.8769847220669351,4.0581624807863195,3.3874628332275045
ring,3.1032222880828955,2.7892960079754,4.051549913200225,3.5864440345843045
publish,3.482150981326171,1.577992144400768,4.047101031768835,2.7584319579817427
fit,0.8612195569282373,5.254093904474073,4.046408843360645,3.047542822314816
young,4.574300227305532,-0.1428121002368909,4.030244647703941,3.616975346328573
full,1.0964744708200316,4.168230868495971,4.03009513950102,3.5870295492911004
late,-0.7817826727319942,6.241159993966074,4.006248642782803,4.402677420953385
appar,4.665561651612893,1.3276274532566286,4.001051283625194,2.507739008195686
engag,0.5327975805539863,4.463922571295926,3.997447915432383,5.1297542095849655
born,0.9212407335237508,4.5180174126946175,3.987604241302809,2.7471296259666165
imag,0.9227677703373456,4.343857354358465,3.9838823515147896,4.269458689267244
rest,4.760450977220588,-0.04374770324539136,3.977036779617592,2.884553520872767
scott,3.3607042614899085,2.512858545390027,3.9659148509425792,3.2533567020873284
boyfriend,5.870783855202319,-0.9606695374041944,3.9659028627219257,4.3912887851728275
talk,6.244768863153547,-3.004852651975942,3.9626187818645424,6.348142281004588
wasn.t,2.973969102094943,2.210715427407047,3.947457880900805,2.4083079440276105
although,0.6276227972201974,4.314138699276031,3.946909011740456,3.695853767611357
yes,0.385690541671967,4.337982587877999,3.945430812709784,2.3345479398676305
tristan,4.7203742335241285,0.6892817235800032,3.933035524000641,2.234900961039494
probabl,0.5418811568473915,4.3865671753242035,3.9228940586441055,2.0793520410557105
hope,6.258519745608141,-3.360620450350694,3.921968597464468,4.754892243351552
jessica,3.525298925911337,2.325695167463647,3.9172739005320025,2.8751323798071846
opportun,-1.0319978723239172,6.391987951856786,3.902491203948905,3.0472151219224664
upon,0.7840784459565026,4.801703985112615,3.891962207756752,2.4846996568229556
servic,1.9073340869005824,3.524721194109959,3.8870704469248474,3.0110887837315876
incred,1.7926131755025267,3.20781542291511,3.885360568495758,3.565795764825877
comedi,-0.9345456407121854,4.788023973942177,3.8822359885745943,2.6934147711047727
concern,4.536237838915573,-0.9561649433501264,3.8807556693760064,2.9182152705159887
pregnant,6.064357228309269,-1.7579953509804758,3.8803118696065697,3.98406348804078
situat,3.5912801205890243,1.5145171142847031,3.873746381680359,2.6776370639028553
onlin,3.896797076263899,0.7418843054186286,3.862733690018586,3.2175334471532673
album,2.249083649795239,2.9675611592539055,3.8619773963120663,3.715105165684491
take,5.108588309829259,-1.2185449934700578,3.8459977056214583,7.490585912822108
success,4.005598891952765,-0.0216028569910945,3.844042402630635,4.064162463578861
work,3.8729328518183967,0.5307650064963721,3.8430059743038423,7.568907679279492
worth,1.7902735811206203,3.1427168330379693,3.829377659293669,3.2035692364106754
swift,4.747888741087281,-0.03906594260182323,3.8283988314077178,3.483498466167018
hour,3.0151479361503317,2.287329236804561,3.817963244296135,3.46422953033449
along,-1.0874043778088551,4.992464056235309,3.8163171376540346,4.065082001512324
miley,3.818901835073697,1.8541235809507768,3.8016623920151975,2.255305240472637
there.,3.943951229725845,0.08525259595746046,3.79937733109312,2.5816199602573904
life,4.5603520138734694,-0.9677150753428552,3.795693173046704,7.488481284999862
industri,2.4727486436980413,2.3786308253597506,3.793624157835456,4.481305565134767
lost,3.458520115571861,1.8375087630451683,3.7873100820328025,2.7720132563328814
travel,4.970141655537056,-0.4064125906740287,3.781730297433565,2.582396692231142
scene,0.19585281560907736,4.8906778223105505,3.7817144036346138,3.714331715477847
support,3.975952084882531,0.7274447865398088,3.779947149166533,6.391036928178202
network,0.9333873069749596,4.026874443766117,3.779724195793836,2.262104988266446
well,1.2217033076598485,3.9102482066520095,3.7741974266073206,6.086004132135015
bring,-0.35083817480054585,5.379996282755568,3.773007889467334,4.87694522285785
know,1.5538284089579295,3.2844553160896135,3.763314662782852,6.9998531394833385
pain,1.618508482837164,3.668544175052267,3.759960983861841,2.168083202554375
member,1.619174061706084,3.5690726495916314,3.734518073002308,4.009059799103301
parent,2.4395574069632566,2.228582857555588,3.7340794133575184,3.6482343158485047
quick,5.1608709946905735,-3.128699340967113,3.727695121975888,3.689558894711483
reach,2.1381442670103152,3.0272146489592773,3.7147844542770296,2.783391365544912
address,1.874724763813295,3.0182974496151664,3.712102010159964,4.473164574263318
latest,6.964822892197495,-3.6527790894805543,3.70511978151976,5.205138314705902
disappoint,4.917701239017899,-0.41062279603059665,3.699558299921439,3.3097705180679475
convers,2.2144572403003098,3.1870074234399324,3.69673034957358,2.4722022320937413
remind,2.4527097947250516,2.673813533486945,3.688425470843607,2.479690027256269
realiz,2.189486498531847,2.521597083948967,3.6839987193627857,2.2313838955112435
result,2.2155038100909774,2.8270475616714754,3.6685470057266585,3.050250218598165
anyon,3.952008519855308,0.5242343476040496,3.666900854885301,2.4053234586910506
investig,3.7197402421978496,1.5780550293039288,3.663277168713818,2.4058752904220504
definit,4.399151840963683,0.07918663840396449,3.6550570161943696,2.710528042406791
put,1.584042792521995,2.8748705204310387,3.654371861013581,4.0866033048463315
set,5.090009510909207,-1.02515918036877,3.652720651324079,5.809867497164668
center,0.01723798571486278,5.008591136069553,3.6516089991376695,2.1951805898241674
sister,3.1210858312499714,1.667663620146829,3.6510977095012103,4.226440226017692
nation,3.1760753737597707,2.0667391414182537,3.65089290181804,3.508835248887211
whole,0.6602654491022028,4.119477033088042,3.649928435398573,3.0654364715378444
far,5.607652940562089,-2.562955164402374,3.643874613149561,2.9892206490438733
headlin,3.690883476009696,0.8817281529793376,3.638898103619248,2.8509724870790634
way,2.514949767683453,1.7183553485492242,3.63131876340972,6.289067965003147
clooney,3.5627440551740936,1.8369324394432576,3.6175897002389017,1.3048187195541012
fame,2.5386510693316136,2.1615282795840027,3.6171337332333353,2.5460636724183474
compani,-0.6433604197256784,5.352677984396387,3.6114152826112194,3.0941378696854698
they.r,1.4240449343788837,3.0171187105365975,3.5945050343096985,1.9203597488922637
magazin,5.026032395046065,-0.8354788290029356,3.59046522324342,4.02860858017408
cheat,5.699877716847407,-2.797717806772417,3.589319882438984,2.877037774822538
admit,2.9218779526159517,1.7050199254678415,3.5841893128986597,3.539889229113537
came,4.422169035849337,-0.08563092023235619,3.574042384166579,3.624187543031147
hard,3.1229006458980897,0.6514444544031301,3.5689409252627797,2.957695769800885
sinc,3.150076966027767,0.5073390303163038,3.5688755812019215,5.585298648193218
reason,3.5970723204920394,0.8889413633595823,3.558388832677359,3.614057637499104
confirm,4.583664312009858,-0.7391853197922812,3.546722271060053,5.86852108379163
bit,0.9241830975815076,3.823355426582812,3.5422009775682786,2.66772524854549
felt,1.3461655246594593,3.4442613417892383,3.5399788371991057,3.0107533331920613
cultur,-2.804993331367018,5.133041730847465,3.5369254966333736,2.396038412074751
deal,2.5507496201736486,2.014504609502471,3.535341555107442,3.0929533826741604
tv,-0.4152009319013799,5.844366902545009,3.5308787550138576,5.719603955687162
even,3.2264462112209524,0.48129187178182514,3.5301051744587455,6.589105622159833
check,2.356278980977057,3.004574621781668,3.528801957532493,3.041837195711797
front,1.8526537348976009,3.1783698902825974,3.5284013761917805,2.628400182227894
prepar,3.396732912663301,1.4277390720575915,3.5252185647676795,2.1427530678426554
site,3.7302113557286343,1.187555705587431,3.522051289837734,2.9212736117962357
mayb,5.221792493747975,-1.1964288362798303,3.5204355228325945,2.123821130980416
evid,2.1112692027138595,2.667406800999767,3.509102720138757,1.8881753579124607
studio,-0.10268545253911524,4.389994283159911,3.493261981432795,2.5447766188159004
london,2.0355564389488783,2.9216030666970614,3.4924585155520815,2.512669442192151
activ,2.403589343335916,2.309037538341758,3.4913410732763457,2.2384419021199027
tour,1.7814960649934273,2.8359527704300778,3.4891940462101356,3.1299919056498253
head,2.8188232366398434,1.5489278133794724,3.4859907764164686,3.686183602518776
actor,1.782477867434125,2.9508997370951104,3.477292310174032,6.8568365832187554
taylor,5.977628157014383,-1.5240161074515808,3.4761820387220075,4.237207522553871
prais,4.509435033901603,-0.5087227822593945,3.4745868618908338,3.70226849724695
can,-0.5016368513851529,5.379362869436894,3.4698668886143715,8.938922871944243
continu,2.7291207862539255,1.0041876595502242,3.451191144279962,6.796539510276362
explain,2.7421803759428136,1.7748887612571609,3.433027932810935,4.300475644832552
brown,2.994890460969653,2.1659003376163857,3.431480774410157,2.2333947064240274
stay,5.25846633754504,-1.3619320499730856,3.423481044677441,4.520612879411981
gala,2.4014551079611115,2.412105038331985,3.418138704039884,2.485229939746158
someth,1.2670526895567438,2.9699764586679422,3.410334824650753,4.107216443556564
middleton,3.267208103892341,1.141466610894201,3.407825213900944,3.0206854935791494
arriv,1.7681325557898304,3.211722204929258,3.4067218991781236,3.692199903246497
jami,4.050562834683119,0.7261477836041529,3.401778242163668,1.9243274627360163
case,1.8679703796271685,3.1723626134327865,3.4014858632968212,2.6068499484938275
list,-1.1588704574073183,4.6381057255943725,3.397479064706506,4.004476936158598
away,6.011627106778748,-1.9083143223769807,3.3949052278185974,3.8662076526319624
world,3.0343405216663606,0.8575903041647663,3.384764277839353,6.736773548070329
ad,-0.8400632054033151,4.889850507405239,3.3691485306837508,5.851684148964194
hurt,5.02411171950342,-0.7650827206564724,3.367930393051075,2.127582254743201
began,2.4589955446209415,2.390322231257366,3.3668475270588445,2.987543596810826
trailer,0.8660111979348846,3.5780384852623306,3.363462521290778,1.9033930166864903
stage,1.9865574896443856,2.3228438040340404,3.3618362918735034,3.633116346733007
gown,-1.004389798553187,5.075585014296291,3.360684798225918,2.2603073365590123
least,3.660213050722811,0.35521167243925933,3.3592578826280515,2.587597146962897
event,-2.272173309064629,6.09373856785152,3.358261997591673,5.28078662832998
long,2.6514784140979777,1.5966208942685696,3.3470779189987607,3.548420898128195
ceremoni,1.645406829199411,2.876767119475838,3.3456243003274935,3.0522805027496496
throughout,1.6778070856885847,2.8670452306062826,3.344757299064766,2.8756108345252183
remain,5.326996099110643,-3.1892632167005597,3.3438337287283892,4.611268026921431
process,-0.7013081169651096,4.887112630020406,3.3423576748901156,2.2956427133584083
speak,3.455913995517426,0.7419047330681459,3.339126856235924,3.1978724357026396
harri,4.707500750008191,-0.28813021765957597,3.338589564144843,4.800665425651259
grammi,1.430348975703536,3.267190236613285,3.3219593657587163,1.658051028786355
rihanna,5.446774697995987,-1.1625546278556462,3.317466940474066,2.3892207704757484
come,-1.153628704368198,5.430235315999964,3.308764942560842,6.83308173996505
learn,3.6470868217711714,0.39574377169931674,3.3082017722605492,3.1310125222613605
birth,2.4842856428492253,1.2906395425024482,3.283159903292994,3.6840938482334966
tie,1.304864225671545,3.282742724638382,3.2819207207947803,2.488965881151212
stori,2.002910223851262,2.0167771440803133,3.2547123635842605,6.728354542741091
attend,0.27148517196247174,3.8629675021872054,3.248770256894185,3.8727525404242353
anoth,0.5202881005006121,3.769257313861467,3.2485461354994123,5.618978143582729
eager,0.43679045348652,3.790548136700469,3.248521776194384,3.2984698200616913
problem,4.718669733600934,-1.258216862034349,3.247148873212818,2.012858806780981
chanc,3.2046797748810425,0.9059491883092088,3.2447084562434565,2.385024478260709
care,3.388296376683053,0.3651522501408261,3.242450160026684,2.9771211969398372
laugh,5.829240139718972,-1.4707058318828712,3.2402262654725935,2.7310548796106806
start,5.4755920110063165,-1.949736347160897,3.229539405184062,5.554135539425223
british,1.770625168664401,2.801387582586611,3.2271296116110855,2.5323235735908463
custodi,3.671975337017837,0.33715359822334295,3.2259213039221035,1.398353676760931
joe,4.149624264167392,0.46970522203733367,3.225526527794481,2.089759673526088
rock,1.89206675118333,2.557900928401223,3.221471806203795,2.8791569448311876
queen,1.2242694881717855,3.117964089196344,3.2174403588240525,3.369818470683286
announc,0.09986974558136431,4.246406463552651,3.205420456655329,5.859705633087212
match,-0.9720848912446052,5.1222787710953765,3.192326814805876,2.848384381964152
outsid,0.2969629539957502,3.95329042762244,3.1922879810541875,2.1994384160961298
can.t,1.0185458804517684,3.0172809444044293,3.1844256072923245,2.63419001227895
connect,2.928291921951767,1.343993809083156,3.1813780505503355,2.7425643417302137
super,1.130884418054483,3.167889465307723,3.180809004548382,2.05279707920609
lot,2.6124230037607297,1.080168286094524,3.168883738885804,4.1387455193860285
spot,3.2995349745439237,1.2519025798453107,3.1666896299780234,4.733437279106891
similar,2.7594764969914176,1.8455670076928077,3.141459317339885,2.130236277074518
short,-0.23597524409440737,4.2818675231625045,3.1342023843828204,3.772600493348567
credit,1.079865591809859,3.251113658349667,3.1341769288871815,2.362527965673893
instead,1.135851105568528,2.8916394962708742,3.1305706000537734,2.616556007391209
former,4.128225825291487,-0.5834265084331235,3.1282811222072584,5.253470599555324
manag,0.3333018876676537,3.6871436706317096,3.1243418428835437,3.455534146660396
right,2.9875106293198233,0.6129257405284221,3.1230030415115357,5.56261050907498
never,0.8788170203977974,2.960643545171193,3.1200342624380593,5.4327591219411975
america,2.563822602769283,1.7524711378420277,3.1174208592724555,2.860425954972599
begin,2.1245789493627507,1.7265390013276107,3.112063367460964,2.6392716342702154
shot,0.9390573827859297,3.4180127959847253,3.1049717854804486,2.2190990161831348
tear,0.4406844026013416,3.3411027843573726,3.103037928745131,2.2010617831681314
cours,4.832717254865231,-1.002749798734332,3.1029611012010565,2.783380527597669
make,2.132126433042574,1.321767647536956,3.0907626409748192,8.10154738727834
music,0.9206296225905874,3.497385594785641,3.0690816384846196,6.454635148412618
surgeri,3.6620088814950247,0.6216649240255654,3.068523329690094,2.3527058506066214
earli,3.037403152610972,0.6966917250369806,3.0659833544867867,3.167084315857979
bodi,0.495049535607576,3.8472951062203182,3.059835454379287,3.4707224886752908
idea,2.5642962966070777,1.0903003767143908,3.056056097067045,2.604843953925816
co.star,1.8350181463331956,2.664836100380336,3.0437437184582685,2.4378202045144035
differ,2.463635469162185,1.3582800658386662,3.041755766283482,4.053840128791479
keep,1.4161267902074568,2.4295844095836,3.0302294061637864,6.47476094705572
legal,3.082796279584902,0.5308710166851834,3.0274308348786505,2.8997436822624034
advertis,-0.630002190732995,4.668957767889573,3.0256310719052,2.7521566620617084
repres,1.8114316486443385,2.3349895582465936,3.0108882398168113,2.688223340810246
big,-0.8041807211723575,4.078325168210008,3.001945374594735,5.34428871993955
marri,4.229892265642236,-0.8454258493161851,2.997651635511962,4.70735356199208
find,4.551617800263303,-0.9750704705860684,2.99344404551684,5.10398171584928
separ,3.851312291531123,0.016204783473290348,2.9919930563092456,2.8665445296638636
kept,4.68800549693854,-0.8289220593933949,2.9873750322795063,2.162945342439726
third,2.2450488251420406,1.9683700727925264,2.9766827897717927,3.288140454390834
everyon,1.7773916860714372,2.147076626666742,2.9749394250532566,3.788742437160808
career,4.8942925462188756,-2.3943510980529505,2.9672536374299603,4.24478712855315
account,0.323484673124794,3.407362799786218,2.965896261021539,3.1577425106668717
chyna,4.8135677919964595,-0.8516353551970194,2.9579971610996885,1.6304910232020706
stand,2.070923290949503,2.084077097078965,2.939627855861847,2.901139569675839
pair,3.231502975094956,0.4852856605997295,2.9363088785116624,4.076947482187508
wed,2.0858555840800577,1.604765895781389,2.930656986288647,5.674244298041513
miss,0.9066129798528292,2.7391200334922248,2.9292910913333756,3.5895616414663
guy,1.3316420139488518,2.610338621135529,2.9223941809838347,2.9240475600562346
sweet,4.3712059431543855,-0.6474206768011916,2.9186850451865785,2.7983738385008037
schedul,2.4364600892879107,1.2427591294487474,2.916481205420248,2.12822923075508
sound,1.055737045295063,2.5386452857544883,2.9155199023907534,1.909870429300464
els,3.3745268531059525,-0.2522421684875214,2.909565450692458,2.174351289952154
promis,-0.2528750270825332,3.918145764791612,2.9012825544913445,2.118842556814371
readi,2.045381933909358,1.5037711784076435,2.8748597090269676,2.863736146281094
hotel,1.5377216781935417,2.4875941943117144,2.870046599759821,1.7769514340321957
matter,5.7014468620024505,-3.565109775355755,2.8510132078253587,3.0822971095456766
concert,2.542998326315113,1.3065274970208274,2.848183683158028,2.575832981421588
pretti,-0.5662348339970402,4.002893107122031,2.843092969313818,2.557058844834412
romant,3.3376254763845528,-0.2560221202007973,2.840469529362938,3.0197854341608568
may,1.938113558428473,1.653501773750098,2.839051325421,7.362985912675802
plan,3.7243944437765486,-0.6906506496594511,2.8382423763473588,4.334243875300207
pop,3.0674583079528266,0.4132329984708147,2.8314945319207614,3.548401144823869
fun,-0.3288148487211527,3.970971191974536,2.823228242312252,3.5429791298381472
secur,0.9560738661274736,3.0654018681034083,2.8147969044160184,2.0538901138263372
classic,0.04011723433026772,3.802711303887072,2.813725843875314,2.339405295142599
messag,1.3696465211149624,2.6830119753033097,2.8095896636736377,3.867986581467205
need,2.410860099658263,1.008090802158187,2.809285163591627,4.983122013952353
cover,-2.088751022404683,4.897985467143451,2.803913936617005,3.486179361437188
collabor,1.7508325020847002,1.98219992119585,2.8026992970749567,2.5331005744228254
involv,1.139215588061253,2.2962611342308343,2.8025447578566416,4.465934030879921
ever,2.3854319270732764,1.227259778593855,2.802442437440125,4.763883367463414
child,2.9698260386332036,0.8165293374477791,2.798594015640848,4.694226846863958
direct,2.594347543963987,1.434880638394545,2.7896343669834,3.5874704197128913
small,1.43897072415377,2.4305865093074823,2.7882487785273886,1.808800706142179
age,0.8654761646452752,2.829158503562277,2.778995484588606,3.6711865541714976
term,2.217214018038639,1.535102252505741,2.7773243824077523,1.593913770906748
thought,0.7945920581791895,2.7520518657648325,2.776592156018079,3.8210991656737336
proud,0.9074733497581908,2.82851711848425,2.774713037834755,2.3030082201732274
trip,1.0901482108254508,2.393335407133563,2.769631343532478,2.9132167605515047
twitter,-0.0638500704963044,3.494168532913096,2.7551151718997224,5.743192880753139
date,2.7409775575964632,0.20050369101883608,2.752061031484774,7.659048484796889
team,1.226179855796393,2.428460826203493,2.7492926964496376,3.8611420125111406
determin,1.7019333235839285,1.907741813229941,2.7416861604885416,1.8058765588365695
hot,3.3683291957527675,0.3079480934185141,2.738996337228063,2.2401712835863092
surpris,0.2222697860865204,3.244440633569498,2.736762990605357,5.162259951955755
touch,1.8007534983348108,1.7447963792848546,2.731016785468952,2.866961169292279
point,4.445085961548782,-1.6236554599155264,2.7301893340577204,3.5186834845163064
earlier,-0.5000598859837572,3.840357353275257,2.729431502218672,3.563413173922601
across,2.0996446807308184,1.5412763406012144,2.7247311700929058,2.1665843697756553
ryan,2.2357151589969813,1.5293832955215587,2.7200310475460836,2.9215852559893825
send,0.6638600670442675,3.6702702979922934,2.7178461698255245,2.52761656299423
exact,0.18779398153307775,3.3829842283177878,2.7035118172863317,2.3407325290023535
save,-1.677266207350909,4.457893459658618,2.692936561073211,2.080663346724433
kind,2.2028742869406948,1.3010661467810916,2.6824996487389083,3.7324623896294287
actual,0.2739034606084569,3.470405273639117,2.662178334075709,3.830656118083561
fair,2.8822255169387314,0.5815828310055658,2.661175320828774,2.228300558621299
give,1.9114039456545089,1.3220320077930243,2.661167236224198,4.787088559638901
famous,2.898521336660087,0.3727492635692892,2.6600375989239953,4.605430935503329
decad,1.8552055107767187,1.9860611987454613,2.654269092663485,1.9390211901568788
behavior,3.707255542679664,-1.3857061127538817,2.6531805045273398,2.321239165271169
birthday,-1.2099948334300072,4.578515670693988,2.6486276316003288,4.283293452990384
daili,-0.6635241703950931,3.9914478546209047,2.6413303742851686,2.9369928593067924
respond,3.146107771827135,-0.01744375223862528,2.631450633508487,3.953293066036935
perri,2.9753758868314004,0.5026883379201521,2.6262349179814857,2.142546231679837
confid,-0.1628996115301724,3.724537050748587,2.6246575179478624,1.9232336284223637
alex,2.718398967491466,0.9354932978578142,2.622168721006397,2.260266228597314
respect,3.6787098232299287,-1.1912467657505208,2.6212124970003745,3.0553617888783022
invit,1.714680575399582,1.816936996100557,2.617085599830768,2.06243977743781
serious,3.756728371783145,-0.9064332594308316,2.6131171289345536,2.9200283503756785
caught,4.635087834824222,-1.7018474723510713,2.603631767018696,2.1915357475683286
rather,1.5441313613668133,2.2659604900556434,2.600603136558236,1.925581780291137
apart,3.4174276367556287,-0.3790766675022969,2.598504278076571,2.0225919012383096
easi,0.6530112335762025,3.013007521131487,2.5829832651568556,1.8092475056315132
isn.t,2.213059268285383,1.2595228084323378,2.582521381065299,2.966519869156019
golden,-0.18004018322963553,3.377034289464941,2.5822230044442276,2.2289207439614263
children,1.9857103479607592,1.2069169558387345,2.5818846767375487,4.889064673540105
platform,1.0618062373107695,2.1822267898771077,2.575739939629564,2.601452148571925
palac,3.274488769503738,-0.4782591515134799,2.570098369867715,1.853676885156882
stop,2.3005570894361487,1.1153897072775387,2.556124639925186,2.9364610712995387
obama,2.316857917746232,1.2249300733106383,2.542669309619572,1.9218280286148792
